,x,y,z
4741,164,188,0
4742,168,188,0
4743,172,188,0
4744,176,188,0
4745,180,188,0
4746,184,188,0
4747,188,188,0
4748,192,188,0
4749,196,188,0
4750,200,188,0
4751,204,188,0
4752,208,188,0
4753,212,188,0
4754,216,188,0
4755,220,188,0
4756,224,188,0
4757,228,188,0
4758,232,188,0
4759,236,188,0
4760,240,188,0
4761,244,188,0
4762,248,188,0
4763,252,188,0
4764,256,188,0
4765,260,188,0
4766,264,188,0
4767,268,188,0
4768,272,188,0
4769,276,188,0
4770,280,188,0
4771,284,188,0
4772,288,188,0
4773,292,188,0
4774,296,188,0
4775,300,188,0
4776,304,188,0
4777,308,188,0
4778,312,188,0
4779,316,188,0
4780,320,188,0
4781,324,188,0
4782,328,188,0
4783,332,188,0
4784,336,188,0
4785,340,188,0
4786,344,188,0
4787,348,188,0
4788,352,188,0
4789,356,188,0
4790,360,188,0
4791,364,188,0
4792,368,188,0
4793,372,188,0
4794,376,188,0
4795,380,188,0
4796,384,188,0
4797,388,188,0
4798,392,188,0
4799,396,188,0
4800,0,192,10.0
4801,4,192,0
4802,8,192,0
4803,12,192,0
4804,16,192,0
4805,20,192,0
4806,24,192,0
4807,28,192,0
4808,32,192,0
4809,36,192,0
4810,40,192,0
4811,44,192,0
4812,48,192,0
4813,52,192,0
4814,56,192,0
4815,60,192,0
4816,64,192,0
4817,68,192,0
4818,72,192,0
4819,76,192,0
4820,80,192,0
4821,84,192,0
4822,88,192,0
4823,92,192,0
4824,96,192,0
4825,100,192,0
4826,104,192,222.5
4827,108,192,0
4828,112,192,0
4829,116,192,0
4830,120,192,0
4831,124,192,0
4832,128,192,0
4833,132,192,0
4834,136,192,0
4835,140,192,0
4836,144,192,0
4837,148,192,0
4838,152,192,0
4839,156,192,0
4840,160,192,10.0
4841,164,192,0
4842,168,192,0
4843,172,192,0
4844,176,192,0
4845,180,192,0
4846,184,192,0
4847,188,192,0
4848,192,192,0
4849,196,192,0
4850,200,192,0
4851,204,192,0
4852,208,192,0
4853,212,192,0
4854,216,192,0
4855,220,192,0
4856,224,192,0
4857,228,192,0
4858,232,192,0
4859,236,192,0
4860,240,192,0
4861,244,192,0
4862,248,192,0
4863,252,192,0
4864,256,192,0
4865,260,192,0
4866,264,192,0
4867,268,192,10.0
4868,272,192,0
4869,276,192,0
4870,280,192,0
4871,284,192,0
4872,288,192,0
4873,292,192,0
4874,296,192,0
4875,300,192,0
4876,304,192,0
4877,308,192,0
4878,312,192,0
4879,316,192,0
4880,320,192,0
4881,324,192,0
4882,328,192,0
4883,332,192,0
4884,336,192,0
4885,340,192,0
4886,344,192,0
4887,348,192,0
4888,352,192,0
4889,356,192,0
4890,360,192,0
4891,364,192,0
4892,368,192,0
4893,372,192,0
4894,376,192,0
4895,380,192,0
4896,384,192,0
4897,388,192,0
4898,392,192,0
4899,396,192,0
4900,0,196,0
4901,4,196,0
4902,8,196,0
4903,12,196,0
4904,16,196,0
4905,20,196,0
4906,24,196,0
4907,28,196,0
4908,32,196,0
4909,36,196,0
4910,40,196,0
4911,44,196,0
4912,48,196,222.5
4913,52,196,0
4914,56,196,0
4915,60,196,0
4916,64,196,0
4917,68,196,0
4918,72,196,0
4919,76,196,0
4920,80,196,0
4921,84,196,0
4922,88,196,0
4923,92,196,0
4924,96,196,0
4925,100,196,0
4926,104,196,0
4927,108,196,0
4928,112,196,0
4929,116,196,0
4930,120,196,0
4931,124,196,0
4932,128,196,0
4933,132,196,0
4934,136,196,0
4935,140,196,0
4936,144,196,0
4937,148,196,0
4938,152,196,0
4939,156,196,0
4940,160,196,0
4941,164,196,0
4942,168,196,0
4943,172,196,0
4944,176,196,0
4945,180,196,0
4946,184,196,0
4947,188,196,0
4948,192,196,0
4949,196,196,0
4950,200,196,0
4951,204,196,10.0
4952,208,196,0
4953,212,196,0
4954,216,196,0
4955,220,196,0
4956,224,196,0
4957,228,196,0
4958,232,196,0
4959,236,196,0
4960,240,196,0
4961,244,196,0
4962,248,196,0
4963,252,196,0
4964,256,196,0
4965,260,196,222.5
4966,264,196,0
4967,268,196,0
4968,272,196,0
4969,276,196,0
4970,280,196,0
4971,284,196,0
4972,288,196,0
4973,292,196,0
4974,296,196,0
4975,300,196,0
4976,304,196,0
4977,308,196,0
4978,312,196,10.0
4979,316,196,0
4980,320,196,0
4981,324,196,0
4982,328,196,0
4983,332,196,0
4984,336,196,0
4985,340,196,0
4986,344,196,0
4987,348,196,0
4988,352,196,0
4989,356,196,0
4990,360,196,0
4991,364,196,0
4992,368,196,0
4993,372,196,0
4994,376,196,0
4995,380,196,0
4996,384,196,0
4997,388,196,0
4998,392,196,0
4999,396,196,0
5000,0,200,0
5001,4,200,0
5002,8,200,0
5003,12,200,0
5004,16,200,0
5005,20,200,0
5006,24,200,0
5007,28,200,0
5008,32,200,0
5009,36,200,0
5010,40,200,222.5
5011,44,200,0
5012,48,200,0
5013,52,200,0
5014,56,200,0
5015,60,200,0
5016,64,200,0
5017,68,200,0
5018,72,200,0
5019,76,200,0
5020,80,200,0
5021,84,200,0
5022,88,200,0
5023,92,200,0
5024,96,200,222.5
5025,100,200,0
5026,104,200,0
5027,108,200,0
5028,112,200,0
5029,116,200,0
5030,120,200,0
5031,124,200,0
5032,128,200,0
5033,132,200,0
5034,136,200,0
5035,140,200,0
5036,144,200,0
5037,148,200,0
5038,152,200,0
5039,156,200,0
5040,160,200,0
5041,164,200,0
5042,168,200,0
5043,172,200,0
5044,176,200,0
5045,180,200,0
5046,184,200,0
5047,188,200,0
5048,192,200,0
5049,196,200,10.0
5050,200,200,0
5051,204,200,0
5052,208,200,0
5053,212,200,0
5054,216,200,0
5055,220,200,0
5056,224,200,0
5057,228,200,0
5058,232,200,0
5059,236,200,0
5060,240,200,0
5061,244,200,0
5062,248,200,0
5063,252,200,0
5064,256,200,0
5065,260,200,0
5066,264,200,0
5067,268,200,0
5068,272,200,0
5069,276,200,0
5070,280,200,0
5071,284,200,0
5072,288,200,0
5073,292,200,0
5074,296,200,0
5075,300,200,0
5076,304,200,0
5077,308,200,0
5078,312,200,0
5079,316,200,0
5080,320,200,0
5081,324,200,0
5082,328,200,0
5083,332,200,0
5084,336,200,0
5085,340,200,0
5086,344,200,0
5087,348,200,0
5088,352,200,0
5089,356,200,0
5090,360,200,0
5091,364,200,0
5092,368,200,0
5093,372,200,0
5094,376,200,0
5095,380,200,0
5096,384,200,0
5097,388,200,0
5098,392,200,0
5099,396,200,0
5100,0,204,0
5101,4,204,0
5102,8,204,0
5103,12,204,0
5104,16,204,0
5105,20,204,0
5106,24,204,0
5107,28,204,0
5108,32,204,400.0
5109,36,204,0
5110,40,204,0
5111,44,204,0
5112,48,204,0
5113,52,204,0
5114,56,204,0
5115,60,204,0
5116,64,204,0
5117,68,204,0
5118,72,204,0
5119,76,204,0
5120,80,204,0
5121,84,204,0
5122,88,204,222.5
5123,92,204,0
5124,96,204,0
5125,100,204,0
5126,104,204,0
5127,108,204,0
5128,112,204,0
5129,116,204,0
5130,120,204,0
5131,124,204,0
5132,128,204,0
5133,132,204,0
5134,136,204,0
5135,140,204,222.5
5136,144,204,0
5137,148,204,0
5138,152,204,0
5139,156,204,0
5140,160,204,0
5141,164,204,0
5142,168,204,0
5143,172,204,0
5144,176,204,0
5145,180,204,0
5146,184,204,0
5147,188,204,0
5148,192,204,0
5149,196,204,0
5150,200,204,0
5151,204,204,0
5152,208,204,0
5153,212,204,0
5154,216,204,0
5155,220,204,0
5156,224,204,0
5157,228,204,0
5158,232,204,0
5159,236,204,0
5160,240,204,0
5161,244,204,0
5162,248,204,0
5163,252,204,0
5164,256,204,0
5165,260,204,0
5166,264,204,0
5167,268,204,0
5168,272,204,0
5169,276,204,0
5170,280,204,0
5171,284,204,0
5172,288,204,0
5173,292,204,0
5174,296,204,0
5175,300,204,0
5176,304,204,0
5177,308,204,0
5178,312,204,0
5179,316,204,0
5180,320,204,0
5181,324,204,0
5182,328,204,0
5183,332,204,0
5184,336,204,0
5185,340,204,0
5186,344,204,0
5187,348,204,0
5188,352,204,0
5189,356,204,0
5190,360,204,0
5191,364,204,0
5192,368,204,0
5193,372,204,0
5194,376,204,0
5195,380,204,0
5196,384,204,0
5197,388,204,0
5198,392,204,0
5199,396,204,0
5200,0,208,0
5201,4,208,0
5202,8,208,0
5203,12,208,0
5204,16,208,0
5205,20,208,210.0
5206,24,208,0
5207,28,208,0
5208,32,208,0
5209,36,208,0
5210,40,208,0
5211,44,208,0
5212,48,208,0
5213,52,208,0
5214,56,208,0
5215,60,208,0
5216,64,208,0
5217,68,208,0
5218,72,208,0
5219,76,208,222.5
5220,80,208,0
5221,84,208,0
5222,88,208,0
5223,92,208,0
5224,96,208,0
5225,100,208,0
5226,104,208,0
5227,108,208,0
5228,112,208,0
5229,116,208,0
5230,120,208,0
5231,124,208,0
5232,128,208,0
5233,132,208,222.5
5234,136,208,0
5235,140,208,0
5236,144,208,0
5237,148,208,0
5238,152,208,0
5239,156,208,0
5240,160,208,0
5241,164,208,0
5242,168,208,0
5243,172,208,0
5244,176,208,0
5245,180,208,0
5246,184,208,0
5247,188,208,0
5248,192,208,0
5249,196,208,0
5250,200,208,0
5251,204,208,0
5252,208,208,0
5253,212,208,0
5254,216,208,0
5255,220,208,0
5256,224,208,0
5257,228,208,0
5258,232,208,0
5259,236,208,0
5260,240,208,0
5261,244,208,0
5262,248,208,0
5263,252,208,0
5264,256,208,0
5265,260,208,0
5266,264,208,0
5267,268,208,0
5268,272,208,0
5269,276,208,0
5270,280,208,0
5271,284,208,0
5272,288,208,0
5273,292,208,0
5274,296,208,0
5275,300,208,0
5276,304,208,0
5277,308,208,0
5278,312,208,0
5279,316,208,0
5280,320,208,0
5281,324,208,0
5282,328,208,0
5283,332,208,0
5284,336,208,0
5285,340,208,0
5286,344,208,0
5287,348,208,0
5288,352,208,0
5289,356,208,0
5290,360,208,0
5291,364,208,0
5292,368,208,0
5293,372,208,0
5294,376,208,0
5295,380,208,0
5296,384,208,0
5297,388,208,0
5298,392,208,0
5299,396,208,0
5300,0,212,0
5301,4,212,0
5302,8,212,0
5303,12,212,0
5304,16,212,0
5305,20,212,0
5306,24,212,0
5307,28,212,0
5308,32,212,0
5309,36,212,0
5310,40,212,0
5311,44,212,0
5312,48,212,0
5313,52,212,0
5314,56,212,0
5315,60,212,0
5316,64,212,0
5317,68,212,222.5
5318,72,212,0
5319,76,212,0
5320,80,212,0
5321,84,212,0
5322,88,212,0
5323,92,212,0
5324,96,212,0
5325,100,212,0
5326,104,212,0
5327,108,212,0
5328,112,212,0
5329,116,212,0
5330,120,212,0
5331,124,212,10.0
5332,128,212,0
5333,132,212,0
5334,136,212,0
5335,140,212,0
5336,144,212,0
5337,148,212,0
5338,152,212,0
5339,156,212,0
5340,160,212,0
5341,164,212,0
5342,168,212,0
5343,172,212,0
5344,176,212,0
5345,180,212,10.0
5346,184,212,0
5347,188,212,0
5348,192,212,0
5349,196,212,0
5350,200,212,0
5351,204,212,0
5352,208,212,0
5353,212,212,0
5354,216,212,0
5355,220,212,0
5356,224,212,0
5357,228,212,0
5358,232,212,0
5359,236,212,0
5360,240,212,0
5361,244,212,0
5362,248,212,0
5363,252,212,0
5364,256,212,0
5365,260,212,0
5366,264,212,0
5367,268,212,0
5368,272,212,0
5369,276,212,0
5370,280,212,0
5371,284,212,0
5372,288,212,0
5373,292,212,0
5374,296,212,0
5375,300,212,0
5376,304,212,0
5377,308,212,0
5378,312,212,0
5379,316,212,0
5380,320,212,0
5381,324,212,0
5382,328,212,0
5383,332,212,0
5384,336,212,0
5385,340,212,0
5386,344,212,0
5387,348,212,0
5388,352,212,0
5389,356,212,0
5390,360,212,0
5391,364,212,0
5392,368,212,0
5393,372,212,0
5394,376,212,0
5395,380,212,0
5396,384,212,0
5397,388,212,0
5398,392,212,0
5399,396,212,0
5400,0,216,0
5401,4,216,0
5402,8,216,0
5403,12,216,0
5404,16,216,0
5405,20,216,0
5406,24,216,0
5407,28,216,0
5408,32,216,0
5409,36,216,0
5410,40,216,0
5411,44,216,0
5412,48,216,0
5413,52,216,0
5414,56,216,0
5415,60,216,0
5416,64,216,0
5417,68,216,0
5418,72,216,0
5419,76,216,0
5420,80,216,0
5421,84,216,0
5422,88,216,0
5423,92,216,0
5424,96,216,0
5425,100,216,0
5426,104,216,0
5427,108,216,0
5428,112,216,0
5429,116,216,222.5
5430,120,216,0
5431,124,216,0
5432,128,216,0
5433,132,216,0
5434,136,216,0
5435,140,216,0
5436,144,216,0
5437,148,216,0
5438,152,216,0
5439,156,216,0
5440,160,216,0
5441,164,216,0
5442,168,216,0
5443,172,216,0
5444,176,216,0
5445,180,216,0
5446,184,216,0
5447,188,216,0
5448,192,216,0
5449,196,216,0
5450,200,216,0
5451,204,216,0
5452,208,216,0
5453,212,216,0
5454,216,216,0
5455,220,216,0
5456,224,216,0
5457,228,216,0
5458,232,216,0
5459,236,216,0
5460,240,216,0
5461,244,216,0
5462,248,216,0
5463,252,216,0
5464,256,216,0
5465,260,216,0
5466,264,216,0
5467,268,216,0
5468,272,216,0
5469,276,216,0
5470,280,216,0
5471,284,216,0
5472,288,216,0
5473,292,216,0
5474,296,216,0
5475,300,216,0
5476,304,216,0
5477,308,216,0
5478,312,216,0
5479,316,216,0
5480,320,216,0
5481,324,216,0
5482,328,216,0
5483,332,216,0
5484,336,216,0
5485,340,216,0
5486,344,216,0
5487,348,216,0
5488,352,216,0
5489,356,216,0
5490,360,216,0
5491,364,216,0
5492,368,216,0
5493,372,216,0
5494,376,216,0
5495,380,216,0
5496,384,216,0
5497,388,216,0
5498,392,216,0
5499,396,216,0
5500,0,220,0
5501,4,220,10.0
5502,8,220,0
5503,12,220,0
5504,16,220,0
5505,20,220,0
5506,24,220,0
5507,28,220,0
5508,32,220,0
5509,36,220,0
5510,40,220,0
5511,44,220,0
5512,48,220,0
5513,52,220,0
5514,56,220,0
5515,60,220,222.5
5516,64,220,0
5517,68,220,0
5518,72,220,0
5519,76,220,0
5520,80,220,0
5521,84,220,0
5522,88,220,0
5523,92,220,0
5524,96,220,0
5525,100,220,0
5526,104,220,0
5527,108,220,0
5528,112,220,0
5529,116,220,0
5530,120,220,0
5531,124,220,0
5532,128,220,0
5533,132,220,0
5534,136,220,0
5535,140,220,0
5536,144,220,0
5537,148,220,0
5538,152,220,0
5539,156,220,0
5540,160,220,10.0
5541,164,220,0
5542,168,220,0
5543,172,220,0
5544,176,220,0
5545,180,220,0
5546,184,220,0
5547,188,220,0
5548,192,220,0
5549,196,220,0
5550,200,220,0
5551,204,220,0
5552,208,220,0
5553,212,220,0
5554,216,220,0
5555,220,220,0
5556,224,220,0
5557,228,220,0
5558,232,220,0
5559,236,220,0
5560,240,220,0
5561,244,220,0
5562,248,220,0
5563,252,220,0
5564,256,220,0
5565,260,220,0
5566,264,220,0
5567,268,220,0
5568,272,220,10.0
5569,276,220,0
5570,280,220,0
5571,284,220,0
5572,288,220,0
5573,292,220,0
5574,296,220,0
5575,300,220,0
5576,304,220,0
5577,308,220,0
5578,312,220,0
5579,316,220,0
5580,320,220,0
5581,324,220,0
5582,328,220,0
5583,332,220,0
5584,336,220,0
5585,340,220,0
5586,344,220,0
5587,348,220,0
5588,352,220,0
5589,356,220,0
5590,360,220,0
5591,364,220,0
5592,368,220,0
5593,372,220,0
5594,376,220,0
5595,380,220,0
5596,384,220,0
5597,388,220,0
5598,392,220,0
5599,396,220,0
5600,0,224,0
5601,4,224,0
5602,8,224,0
5603,12,224,0
5604,16,224,0
5605,20,224,0
5606,24,224,0
5607,28,224,0
5608,32,224,0
5609,36,224,0
5610,40,224,0
5611,44,224,0
5612,48,224,0
5613,52,224,222.5
5614,56,224,0
5615,60,224,0
5616,64,224,0
5617,68,224,0
5618,72,224,0
5619,76,224,0
5620,80,224,0
5621,84,224,0
5622,88,224,0
5623,92,224,0
5624,96,224,0
5625,100,224,0
5626,104,224,0
5627,108,224,222.5
5628,112,224,0
5629,116,224,0
5630,120,224,0
5631,124,224,0
5632,128,224,0
5633,132,224,0
5634,136,224,0
5635,140,224,0
5636,144,224,0
5637,148,224,0
5638,152,224,0
5639,156,224,0
5640,160,224,0
5641,164,224,0
5642,168,224,0
5643,172,224,0
5644,176,224,0
5645,180,224,0
5646,184,224,0
5647,188,224,0
5648,192,224,0
5649,196,224,0
5650,200,224,0
5651,204,224,0
5652,208,224,0
5653,212,224,0
5654,216,224,0
5655,220,224,0
5656,224,224,0
5657,228,224,0
5658,232,224,0
5659,236,224,0
5660,240,224,0
5661,244,224,0
5662,248,224,0
5663,252,224,0
5664,256,224,0
5665,260,224,0
5666,264,224,0
5667,268,224,0
5668,272,224,0
5669,276,224,0
5670,280,224,0
5671,284,224,0
5672,288,224,0
5673,292,224,0
5674,296,224,0
5675,300,224,0
5676,304,224,0
5677,308,224,0
5678,312,224,0
5679,316,224,0
5680,320,224,0
5681,324,224,0
5682,328,224,0
5683,332,224,0
5684,336,224,0
5685,340,224,0
5686,344,224,0
5687,348,224,0
5688,352,224,0
5689,356,224,0
5690,360,224,0
5691,364,224,0
5692,368,224,0
5693,372,224,0
5694,376,224,0
5695,380,224,0
5696,384,224,0
5697,388,224,0
5698,392,224,0
5699,396,224,0
5700,0,228,0
5701,4,228,0
5702,8,228,0
5703,12,228,0
5704,16,228,0
5705,20,228,0
5706,24,228,0
5707,28,228,0
5708,32,228,0
5709,36,228,0
5710,40,228,222.5
5711,44,228,0
5712,48,228,0
5713,52,228,0
5714,56,228,0
5715,60,228,0
5716,64,228,0
5717,68,228,0
5718,72,228,0
5719,76,228,0
5720,80,228,0
5721,84,228,0
5722,88,228,0
5723,92,228,0
5724,96,228,235.0
5725,100,228,0
5726,104,228,0
5727,108,228,0
5728,112,228,0
5729,116,228,0
5730,120,228,0
5731,124,228,0
5732,128,228,0
5733,132,228,0
5734,136,228,0
5735,140,228,0
5736,144,228,0
5737,148,228,0
5738,152,228,0
5739,156,228,0
5740,160,228,0
5741,164,228,0
5742,168,228,0
5743,172,228,0
5744,176,228,0
5745,180,228,0
5746,184,228,0
5747,188,228,0
5748,192,228,0
5749,196,228,0
5750,200,228,0
5751,204,228,0
5752,208,228,10.0
5753,212,228,0
5754,216,228,0
5755,220,228,0
5756,224,228,0
5757,228,228,0
5758,232,228,0
5759,236,228,0
5760,240,228,0
5761,244,228,0
5762,248,228,0
5763,252,228,0
5764,256,228,0
5765,260,228,10.0
5766,264,228,0
5767,268,228,0
5768,272,228,0
5769,276,228,0
5770,280,228,0
5771,284,228,0
5772,288,228,0
5773,292,228,0
5774,296,228,0
5775,300,228,0
5776,304,228,0
5777,308,228,0
5778,312,228,0
5779,316,228,10.0
5780,320,228,0
5781,324,228,0
5782,328,228,0
5783,332,228,0
5784,336,228,0
5785,340,228,0
5786,344,228,0
5787,348,228,0
5788,352,228,0
5789,356,228,0
5790,360,228,0
5791,364,228,0
5792,368,228,0
5793,372,228,0
5794,376,228,0
5795,380,228,0
5796,384,228,0
5797,388,228,0
5798,392,228,0
5799,396,228,0
5800,0,232,0
5801,4,232,0
5802,8,232,0
5803,12,232,0
5804,16,232,0
5805,20,232,0
5806,24,232,0
5807,28,232,0
5808,32,232,0
5809,36,232,400.0
5810,40,232,0
5811,44,232,0
5812,48,232,0
5813,52,232,0
5814,56,232,0
5815,60,232,0
5816,64,232,0
5817,68,232,0
5818,72,232,0
5819,76,232,0
5820,80,232,0
5821,84,232,0
5822,88,232,400.0
5823,92,232,0
5824,96,232,0
5825,100,232,0
5826,104,232,0
5827,108,232,0
5828,112,232,0
5829,116,232,0
5830,120,232,0
5831,124,232,0
5832,128,232,0
5833,132,232,0
5834,136,232,0
5835,140,232,0
5836,144,232,222.5
5837,148,232,0
5838,152,232,0
5839,156,232,0
5840,160,232,0
5841,164,232,0
5842,168,232,0
5843,172,232,0
5844,176,232,0
5845,180,232,0
5846,184,232,0
5847,188,232,0
5848,192,232,0
5849,196,232,0
5850,200,232,10.0
5851,204,232,0
5852,208,232,0
5853,212,232,0
5854,216,232,0
5855,220,232,0
5856,224,232,0
5857,228,232,0
5858,232,232,0
5859,236,232,0
5860,240,232,0
5861,244,232,0
5862,248,232,0
5863,252,232,0
5864,256,232,0
5865,260,232,0
5866,264,232,0
5867,268,232,0
5868,272,232,0
5869,276,232,0
5870,280,232,0
5871,284,232,0
5872,288,232,0
5873,292,232,0
5874,296,232,0
5875,300,232,0
5876,304,232,0
5877,308,232,0
5878,312,232,0
5879,316,232,0
5880,320,232,0
5881,324,232,0
5882,328,232,0
5883,332,232,0
5884,336,232,0
5885,340,232,0
5886,344,232,0
5887,348,232,0
5888,352,232,0
5889,356,232,0
5890,360,232,0
5891,364,232,0
5892,368,232,0
5893,372,232,0
5894,376,232,0
5895,380,232,0
5896,384,232,0
5897,388,232,0
5898,392,232,0
5899,396,232,0
5900,0,236,0
5901,4,236,0
5902,8,236,0
5903,12,236,0
5904,16,236,0
5905,20,236,0
5906,24,236,0
5907,28,236,0
5908,32,236,0
5909,36,236,0
5910,40,236,0
5911,44,236,0
5912,48,236,0
5913,52,236,0
5914,56,236,0
5915,60,236,0
5916,64,236,0
5917,68,236,0
5918,72,236,0
5919,76,236,0
5920,80,236,222.5
5921,84,236,0
5922,88,236,0
5923,92,236,0
5924,96,236,0
5925,100,236,0
5926,104,236,0
5927,108,236,0
5928,112,236,0
5929,116,236,0
5930,120,236,0
5931,124,236,0
5932,128,236,0
5933,132,236,0
5934,136,236,10.0
5935,140,236,0
5936,144,236,0
5937,148,236,0
5938,152,236,0
5939,156,236,0
5940,160,236,0
5941,164,236,0
5942,168,236,0
5943,172,236,0
5944,176,236,0
5945,180,236,0
5946,184,236,0
5947,188,236,0
5948,192,236,0
5949,196,236,0
5950,200,236,0
5951,204,236,0
5952,208,236,0
5953,212,236,0
5954,216,236,0
5955,220,236,0
5956,224,236,0
5957,228,236,0
5958,232,236,0
5959,236,236,0
5960,240,236,0
5961,244,236,0
5962,248,236,0
5963,252,236,0
5964,256,236,0
5965,260,236,0
5966,264,236,0
5967,268,236,0
5968,272,236,0
5969,276,236,0
5970,280,236,0
5971,284,236,0
5972,288,236,0
5973,292,236,0
5974,296,236,0
5975,300,236,0
5976,304,236,0
5977,308,236,0
5978,312,236,0
5979,316,236,0
5980,320,236,0
5981,324,236,0
5982,328,236,0
5983,332,236,0
5984,336,236,0
5985,340,236,0
5986,344,236,0
5987,348,236,0
5988,352,236,0
5989,356,236,0
5990,360,236,0
5991,364,236,0
5992,368,236,0
5993,372,236,0
5994,376,236,0
5995,380,236,0
5996,384,236,0
5997,388,236,0
5998,392,236,0
5999,396,236,0
6000,0,240,0
6001,4,240,0
6002,8,240,0
6003,12,240,0
6004,16,240,0
6005,20,240,0
6006,24,240,210.0
6007,28,240,0
6008,32,240,0
6009,36,240,0
6010,40,240,0
6011,44,240,0
6012,48,240,0
6013,52,240,0
6014,56,240,0
6015,60,240,0
6016,64,240,0
6017,68,240,0
6018,72,240,0
6019,76,240,0
6020,80,240,0
6021,84,240,0
6022,88,240,0
6023,92,240,0
6024,96,240,0
6025,100,240,0
6026,104,240,0
6027,108,240,0
6028,112,240,0
6029,116,240,0
6030,120,240,0
6031,124,240,0
6032,128,240,222.5
6033,132,240,0
6034,136,240,0
6035,140,240,0
6036,144,240,0
6037,148,240,0
6038,152,240,0
6039,156,240,0
6040,160,240,0
6041,164,240,0
6042,168,240,0
6043,172,240,0
6044,176,240,0
6045,180,240,0
6046,184,240,0
6047,188,240,0
6048,192,240,0
6049,196,240,0
6050,200,240,0
6051,204,240,0
6052,208,240,0
6053,212,240,0
6054,216,240,0
6055,220,240,0
6056,224,240,0
6057,228,240,0
6058,232,240,0
6059,236,240,0
6060,240,240,0
6061,244,240,0
6062,248,240,0
6063,252,240,0
6064,256,240,0
6065,260,240,0
6066,264,240,0
6067,268,240,0
6068,272,240,0
6069,276,240,0
6070,280,240,0
6071,284,240,0
6072,288,240,0
6073,292,240,0
6074,296,240,0
6075,300,240,0
6076,304,240,0
6077,308,240,0
6078,312,240,0
6079,316,240,0
6080,320,240,0
6081,324,240,0
6082,328,240,0
6083,332,240,0
6084,336,240,0
6085,340,240,0
6086,344,240,0
6087,348,240,0
6088,352,240,0
6089,356,240,0
6090,360,240,0
6091,364,240,0
6092,368,240,0
6093,372,240,0
6094,376,240,0
6095,380,240,0
6096,384,240,0
6097,388,240,0
6098,392,240,0
6099,396,240,0
6100,0,244,0
6101,4,244,0
6102,8,244,0
6103,12,244,0
6104,16,244,0
6105,20,244,0
6106,24,244,0
6107,28,244,0
6108,32,244,0
6109,36,244,0
6110,40,244,0
6111,44,244,0
6112,48,244,0
6113,52,244,0
6114,56,244,0
6115,60,244,0
6116,64,244,0
6117,68,244,0
6118,72,244,222.5
6119,76,244,0
6120,80,244,0
6121,84,244,0
6122,88,244,0
6123,92,244,0
6124,96,244,0
6125,100,244,0
6126,104,244,0
6127,108,244,0
6128,112,244,0
6129,116,244,0
6130,120,244,0
6131,124,244,0
6132,128,244,0
6133,132,244,0
6134,136,244,0
6135,140,244,0
6136,144,244,0
6137,148,244,0
6138,152,244,0
6139,156,244,0
6140,160,244,0
6141,164,244,0
6142,168,244,0
6143,172,244,0
6144,176,244,0
6145,180,244,0
6146,184,244,10.0
6147,188,244,0
6148,192,244,0
6149,196,244,0
6150,200,244,0
6151,204,244,0
6152,208,244,0
6153,212,244,0
6154,216,244,0
6155,220,244,0
6156,224,244,0
6157,228,244,0
6158,232,244,0
6159,236,244,0
6160,240,244,0
6161,244,244,0
6162,248,244,0
6163,252,244,0
6164,256,244,0
6165,260,244,0
6166,264,244,0
6167,268,244,0
6168,272,244,0
6169,276,244,0
6170,280,244,0
6171,284,244,0
6172,288,244,0
6173,292,244,0
6174,296,244,0
6175,300,244,0
6176,304,244,0
6177,308,244,0
6178,312,244,0
6179,316,244,0
6180,320,244,0
6181,324,244,0
6182,328,244,0
6183,332,244,0
6184,336,244,0
6185,340,244,0
6186,344,244,0
6187,348,244,0
6188,352,244,0
6189,356,244,0
6190,360,244,0
6191,364,244,0
6192,368,244,0
6193,372,244,0
6194,376,244,0
6195,380,244,0
6196,384,244,0
6197,388,244,0
6198,392,244,0
6199,396,244,0
6200,0,248,0
6201,4,248,0
6202,8,248,10.0
6203,12,248,0
6204,16,248,0
6205,20,248,0
6206,24,248,0
6207,28,248,0
6208,32,248,0
6209,36,248,0
6210,40,248,0
6211,44,248,0
6212,48,248,0
6213,52,248,0
6214,56,248,0
6215,60,248,222.5
6216,64,248,0
6217,68,248,0
6218,72,248,0
6219,76,248,0
6220,80,248,0
6221,84,248,0
6222,88,248,0
6223,92,248,0
6224,96,248,0
6225,100,248,0
6226,104,248,0
6227,108,248,0
6228,112,248,0
6229,116,248,222.5
6230,120,248,0
6231,124,248,0
6232,128,248,0
6233,132,248,0
6234,136,248,0
6235,140,248,0
6236,144,248,0
6237,148,248,0
6238,152,248,0
6239,156,248,0
6240,160,248,0
6241,164,248,0
6242,168,248,0
6243,172,248,0
6244,176,248,0
6245,180,248,0
6246,184,248,0
6247,188,248,0
6248,192,248,0
6249,196,248,0
6250,200,248,0
6251,204,248,0
6252,208,248,0
6253,212,248,0
6254,216,248,0
6255,220,248,0
6256,224,248,0
6257,228,248,0
6258,232,248,0
6259,236,248,0
6260,240,248,0
6261,244,248,0
6262,248,248,0
6263,252,248,0
6264,256,248,0
6265,260,248,0
6266,264,248,0
6267,268,248,0
6268,272,248,0
6269,276,248,0
6270,280,248,0
6271,284,248,0
6272,288,248,0
6273,292,248,0
6274,296,248,0
6275,300,248,0
6276,304,248,0
6277,308,248,0
6278,312,248,0
6279,316,248,0
6280,320,248,0
6281,324,248,0
6282,328,248,0
6283,332,248,0
6284,336,248,0
